movie_id,person_id,person_name,character_name,cast_order
382951,57136,Ryan Merriman,Jonathan Collier,5
216529,102429,Roger Corman,Himself,0
216529,37008,Michael Bailey Smith,Himself,1
216529,88168,Rebecca Staab,Herself,2
216529,27493,Jay Underwood,Himself,3
216529,747,Alex Hyde-White,Himself,4
59944,230119,Mikako Tabe,Sawako Kuronuma,0
59944,133168,Haruma Miura,Shota Kazehaya,1
59944,150952,Misako Renbutsu,Chizuru Yoshida,2
59944,230120,Mirei Kiritani,Ume Kurumizawa,3
59944,225036,Natsuna Watanabe,Ayane Yano,4
363185,85891,Tusshar Kapoor,Sunny Kele,0
363185,119828,Vir Das,Aditya Chothia,1
363185,140771,Sunny Leone,Lily Lele / Laila Lele,2
363185,229276,Shaad Randhawa,Deshpremee Singh,3
363185,86019,Asrani,U. R. Ashit,4
150025,1046524,Jeff Cameron,Django,0
150025,1129744,John Desmont,Pickwick,1
150025,224433,Esmeralda Barros,Pilar,2
150025,556939,Gengher Gatti,Fulton,3
150025,1032658,Angela Portaluri,Donna Dolores,4
74831,6890,Mark Damon,Karl Schiller,0
74831,30664,Rosalba Neri,La Contessa Dolingen de Vries (as Sara Bay),1
74831,224433,Esmeralda Barros,Lara the Zombie,2
74831,30891,Xiro Papas,The Vampire Monster (as Ciro Papas),3
74831,556939,Gengher Gatti,The Mysterious Man (as Alexander Getty),4
30909,107294,Néstor Zavarce,Lucio Santana,0
30909,107295,Blanca del Prado,-,1
30909,107296,Homero Cárpena,-,2
30909,107297,Floren Delbene,-,3
114354,31877,Columba Domínguez,Mercedes,0
114354,941461,Miguel Torruco,Felipe Anguiano,1
114354,31792,Joaquín Cordero,Gerardo Anguiano,2
114354,31887,Jaime Fernández,Romulo Menchaca,3
114354,105151,Víctor Alcocer,Polo Menchaca,4
112631,1055162,Dario Yazbek Bernal,Daniel Torres,0
112631,968669,Marimar Vega,Ana Torres,1
112631,1055163,Josemaría Torre-Hütt,Rafa,2
112631,1420149,Franco Abisua,Agrupación Cariño,3
234815,224320,Diana Bracho,Adelina,0
234815,942706,Malena Doria,chuy,1
234815,553131,Leonor Llausás,Delfa,2
234815,14532,Jorge Martínez de Hoyos,Rosario,3
234815,955272,María Rojo,Lupe,4
240628,31798,David Reynoso,Manuel Iglesias,0
240628,223079,José Elías Moreno,Lorenzo Montes,1
240628,1043524,Eleazar García,Picuy,2
240628,90263,Fernando Luján,Ingeniero Julio,3
240628,14532,Jorge Martínez de Hoyos,Ulalio,4
258450,1050521,Alonso Arias,,1
258450,963544,Fabio Restrepo,Gerardo,2
258450,1432897,Fredy York Monsalve,El Duende,3
258450,1432898,Juan Carlos Uribe,Santiago Restrepo,4
258450,1031748,Ana Isabel Velásquez,Novia de Gerardo,5
312101,1400249,Emery Eduardo Granados,,1
312101,78881,Alan Chávez,,2
312101,964561,Carlos Ceja,,3
312101,149936,Pilar Padilla,,4
312101,964847,Damayanti Quintanar,,5
186066,989373,Manolo Fábregas,Eufemio,0
186066,533842,Lucha Villa,Isabel,1
186066,589801,Héctor Suárez,Gregorio,2
186066,533398,Sara García,Doña Lolita,3
186066,974896,Alma Muriel,Rosarito,4
82265,54149,Amparo Soler Leal,Dolores,0
82265,25256,Victoria Abril,Manolita,1
82265,262849,Alicia Hermida,Antonia,2
82265,954,Marisa Paredes,María Luisa,3
82265,56308,Patricia Adriani,María,4
157153,942706,Malena Doria,Micaela,2
157153,76872,Juan Carlos Colombo,Paulino,3
157153,139591,Eduardo Palomo,Leandro,4
157153,932160,Arcelia Ramírez,Natividad,5
157153,109627,Eduardo López Rojas,Benjamín,6
43953,225303,Sofie Bredesen,Olivia - young (voice),0
43953,117955,Vigga Bro,Duen (voice),1
43953,74620,Lisbet Dahl,Betty (voice),2
43953,1045303,Pernille Hansen,The Parrot (voice),3
43953,1030328,Anne Marie Helger,The Magpie (voice),4
128177,944671,Sherlyn,Elisa,0
128177,1086466,Imanol,Miguel,1
128177,1058288,Rubén Rojo Aura,Paco,2
128177,150446,Susana Zabaleta,Elisa's mother,3
128177,940850,Claudia Goytia,Miguel's mother,4
249368,943480,Gabriela Roel,,1
249368,942693,Silvia Mariscal,,3
249368,1043756,Claudia Fernández,,4
249368,976202,Claudette Maillé,,6
249368,975425,Verónica Merchant,,7
119616,144481,Melania Urbina,Gabriela,0
119616,1606527,Magdyel Ugaz,Angela,1
119616,150331,Yvonne Frayssinet,Dotty Pacheco,2
119616,147327,Gustavo Bueno,Osmán,3
119616,51904,Montserrat Carulla,Pilar,4
197790,1075439,Alexander Lou,Jerry Wong,0
197790,133521,George Nicholas,Tyger McPherson,1
197790,228320,Eugene Thomas,Luther,2
197790,1177919,Rosaline Li,Penny,3
185248,25848,Rudolf Martin,Man,0
185248,1188474,Heather Ankeny,Isabel,1
185248,154629,Keith Diamond,Manny Elder,2
185248,1188475,Ines Dali,Anouk,3
185248,58791,Patrick Fabian,Internist,4
20205,2547,Bruce Boxleitner,Hadley Ryan,0
20205,56978,Jennifer Rubin,Jo Summers,1
20205,85809,Shane Van Dyke,,2
20205,1706889,Silvy Kas,,3
20205,147886,Iona Thonger,,4
203351,6804,Graham Greene,General Hadley,0
203351,77321,David Chokachi,Red,1
203351,1077737,Jackie Moore,Tracy,2
203351,62817,Anthony 'Treach' Criss,Lieutenant Jim Rushing,3
203351,1186515,Nicole Alexandra Shipley,Stone,4
197624,71900,Adrian Paul,Lt. Frank Baum,0
197624,87295,Richard Grieco,Capt. Sam Crowe,1
197624,1298266,Bali Rodriguez,Lea,2
197624,1298267,Gray Hawks,Tim,3
197624,1298268,Jayson McCardell,Sgt. Peebles,4
24198,45415,William Katt,Lee,0
24198,91332,Dedee Pfeiffer,Hilary,1
24198,86323,Wittly Jourdan,Tammy,2
24198,91333,Randy Mulkey,Valentine,3
24198,91334,Jennifer Couch,Freckles,4
180935,1163456,Mitchell Davis,,0
180935,1163458,Grace Helbig,,1
180935,1163459,Dan Brown,,2
180935,1163460,Joe Penna,,3
180935,1163461,Craig Benzine,,4
179398,1102260,Lara Jean Chorostecki,Sally,0
179398,83530,Jefferson Brown,Albert,1
179398,88930,Kristina Pesic,Patti,2
179398,17638,Cliff Saunders,Bud,3
179398,154917,Al Sapienza,Mob Boss,4
237200,71580,Benedict Cumberbatch,Narrator,0
273598,543162,Ivan Botha,Basson Jnr,1
273598,1149948,Donnalee Roberts,Amory,2
273598,86097,Wim Beukes,Basie van Rensburg,3
273598,16758,Marius Weyers,Basson Snr,4
273598,230810,Jaco Muller,Janis,5
354100,1633764,Vanessa Halby,Herself,1
354100,1633765,Peter Halby,Himself,2
354100,1633766,Ila Halby,Herself,3
354100,1633767,Ajani A.J. Murray,Himself,4
354100,1633768,Jeremy Vest,Himself,5
143983,233975,Ingrid Steeger,Vicky,0
143983,1147012,Vivian Weiss,Vivian,1
143983,22635,Rolf Eden,Rolf,2
143983,1147013,Stewart West,Stewart,3
143983,1680356,Petra Prinz,Petra,4
373441,1580247,Ben Chase,Jim (recreations),1
373441,1580248,Diane Foley,Herself - Interviewee,2
373441,1580249,James Foley,Himself (archive footage),3
373441,1580250,John Foley,Himself - Interviewee,4
373441,1580251,Michael D. Joseph,Hostage (recreations),5
217172,9070,Jack Haley,Steve Kimball,0
217172,1027113,Marcy McGuire,Bridget Forrester,1
217172,93718,Anne Jeffreys,Kay Lawrence,2
217172,100076,Glen Vernon,Jimmy McCue,3
217172,124875,Emory Parnell,Ship's captain,4
100528,30211,Edward Arnold,Elliot Fulton,0
100528,20366,Fay Bainter,Stella Hadley,1
100528,103340,Richard Ney,Theodore Hadley,2
100528,33360,Jean Rogers,Patricia Hadley,3
100528,37446,Van Johnson,Michael Fitzpatrick,4
279634,1336213,Giedrius Kiela,Petras Gaučys,1
279634,1336214,Jevgenija Verenica,Klava,2
279634,572050,Oksana Borbat,Maška,3
279634,1282676,Jūratė Onaitytė,,4
279634,557267,Valentinas Masalskis,,5
334894,211598,Andrew J. West,Brett Desmond,1
334894,73590,Meiling Melançon,Nora Huntsman,2
334894,93846,Googy Gress,Foster Cotton,3
52236,107800,Alex Honnold,,1
52236,930491,Sean Leary,,2
52236,68104,Chris Sharma,,3
52236,1403314,Jonny Copp,,4
52236,109828,Micah Dash,,5
303398,86302,Sunny Deol,,1
303398,86225,Reema Sen,,2
303398,55062,Tabu,,3
303398,691,Amrish Puri,,4
303398,6217,Anupam Kher,,5
295508,72118,Anil Kapoor,Avinash,1
295508,35776,Rani Mukerji,Bulbul,2
295508,86077,Manisha Koirala,Sanjana,3
71064,1641543,Amar Upadhyay,Sameer,1
71064,1640889,Aditi Gowitrikar,Simran Malhotra,2
71064,1245720,Apurva Agnihotri,Kunal,3
71064,1707466,Divya Palat,Kajal,4
71064,76793,Irrfan Khan,Ajit Khurana,5
362291,81926,Esha Deol,Tina Khanna,1
362291,85731,Zayed Khan,Vijay Chouhan/Prakash Yogi/Vishal Malhotra,2
362291,42208,Gulshan Grover,Om,3
362291,6500,Vijay Raaz,Chingar,4
362291,1641600,Salil Ankola,Deepak Chopra/Mahesh Yogi,5
166225,86302,Sunny Deol,A.C.P. Rajveer Scindia,0
166225,85730,Sunil Shetty,Dev Mallya,1
166225,1172476,Celina Jaitly,Saanjh Batra,2
166225,1172572,Ajay Jadeja,Rohan Potdar,3
354547,55062,Tabu,,1
41901,78245,Shahid Kapoor,Rajiv Mathur (as Shahid),0
41901,85890,Amrita Rao,Actress,1
41901,35794,Shenaz Treasury,Actress,2
41901,1060555,Yash Tonk,Actor,3
345426,37233,Kareena Kapoor,Khushi Singh,1
345426,35069,Fardeen Khan,Karan Roy,2
345426,691,Amrish Puri,Vir Bhadra Singh,3
101783,42803,Ajay Devgn,Col. Ranvir Singh Ranawat,0
101783,35793,Abhishek Bachchan,ACP Jaideep 'Jai' Rai,1
101783,85035,Bipasha Basu,Nandini J. Rai,2
101783,86064,Mukesh Tiwari,Baba Zaheer Khan,3
101783,141336,Pankaj Dheer,Captain Bashir Ali,4
86576,52971,John Abraham,Shiven,0
86576,88439,Udita Goswami,Kaya,1
86576,150012,Mohan Agashe,Kaya's Father (as Dr. Mohan Agashe),2
86576,42208,Gulshan Grover,A.C.P. Raj Mehra,3
86576,933391,Denzil Smith,,4
46428,42803,Ajay Devgn,Amit Kumar,0
46428,85240,Gracy Singh,Anuradha,1
46428,105442,Mohan Joshi,Sadhu Yadav,2
46428,86022,Yashpal Sharma,Sunder Yadav,3
46428,85724,Akhilendra Mishra,DSP Bhurelal,4
257087,56731,Jessica Alba,Maggie Price,0
257087,11155,Thomas Jane,Jim Jacobs,1
257087,4888,Lily Rabe,Sarah Hope,2
257087,82663,Shannon Woodward,Jill,3
257087,53441,Aleksa Palladino,Karen Sweetzer,4
217605,42069,Mucsi Zoltán,,0
104548,70121,Katsuo Nakamura,Gengobe Satsuma,0
104548,1079114,Yasuko Sanjo,Koman,1
104548,223017,Juro Kara,Sango,2
104548,551834,Masao Imafuku,Hachiemon,3
313108,68903,Hwang Jung-min,Deok-soo,1
313108,28662,Yunjin Kim,Young-ja,2
313108,77188,Oh Dal-su,Dal-goo,3
313108,96484,Jung Jin-young,Deok-soo's father,4
313108,93996,Jang Young-nam,Deok-soo's mother,5
382155,82312,Maja Ostaszewska,Olka,3
382155,235493,Andrzej Grabowski,"Starszy aspirant Jacek Goc ""Gebels""",4
382155,1636671,Piotr Stramowski,"""Majami""",6
382155,144972,Bogusław Linda,"""Babcia""",7
382155,588611,Krzysztof Czeczot ,"""Zupa""",8
74919,1147,Janusz Gajos,"Starszy aspirant Jacek Goc ""Gebels""",0
74919,235493,Andrzej Grabowski,"Młodszy aspirant Zbigniew Chyb ""Benek""",1
74919,591295,Marcin Dorociński,"Podkomisarz Sławomir Desperski ""Despero""",2
74919,1138082,Rafał Mohr,"Podkomisarz Krzysztof Magiera ""Nielat""",3
74919,105893,Krzysztof Stroiński,"Aspirant Mirosław Saniewski ""Metyl""",4
139635,99812,Fernando Esteso,Don Justo,0
139635,237470,Juanito Navarro,Agapito Fernández,1
139635,87017,Adriana Ozores,Matilde,2
139635,232129,Mari Carmen Prendes,Ágata,3
139635,1111116,Nadine Rochex,Florinda,4
44528,8893,Stockard Channing,Judy Shepard,0
44528,130935,Shane Meier,Matthew Shepard,1
44528,19957,Wendy Crewson,Sarah,2
44528,19956,Kristen Thomson,Romaine Patterson,3
44528,35343,Joseph Ziegler,Cal,4
127329,148890,Jennifer Tse,Phoenix / Wen-Ching,0
127329,62410,Sammo Hung,Lung Chi-Keung / CK Long,1
127329,63585,Andy On,Sam Wong,2
127329,1627377,Kang Jia-Qi,Skinny / Lung Wai-Chu,3
127329,26778,Ellen Chan,Madam Rose,4
85580,932336,Andy Weiss,Ryan Maguire,0
85580,932337,Connor Synder,Aunt Rita,1
85580,932338,Geneve Rupert,Nicki,2
85580,932339,Chris McGurrin,Annie Maguire,3
85580,932340,Damon Schoeffler,Dirk Cooper,4
9939,43757,GiGi Erneta,Lula,0
9939,55637,Brian Hooks,Max,1
379873,89193,Carlo Verdone,Arturo Merlino,0
379873,73864,Antonio Albanese,Yuri Pelagatti,1
379873,1721910,Anna Kasyan,Lena,2
379873,1366286,Clotilde Sabatino,Carla,3
379873,131632,Massimo Popolizio,On. Conversani,4
44239,1401339,Peggy Lynch,girl,1
20534,70689,Mallika Sherawat,Simran,0
20534,85969,Emraan Hashmi,Sunny,1
20534,86282,Ashmit Patel,Sudhir,2
20534,76790,Rajendranath Zutshi,Cop,3
20534,86283,Kashmira Shah,Lounge Singer,4
21665,87773,Aishwarya Rai Bachchan,Mahalaxshmi,0
21665,35780,Amitabh Bachchan,DCP Anant Kumar Shrivastav,1
21665,35070,Akshay Kumar,Senior Inspector Shekhar Verma,2
21665,42803,Ajay Devgn,Yashwant Angre,3
21665,85891,Tusshar Kapoor,Sub-Inspector Ashwin Gupte,4
166027,37233,Kareena Kapoor,,1
166027,78245,Shahid Kapoor,,2
166027,35069,Fardeen Khan,,3
166027,87705,Kim Sharma,,4
166027,85724,Akhilendra Mishra,,5
117341,85035,Bipasha Basu,Anupama Kaul,0
117341,52971,John Abraham,Aman,1
117341,86622,Priyanshu Chatterjee,Arpit Oberoi,2
117341,1065381,Naina Dhaliwal,,3
211105,86009,Sohail Khan,,1
211105,1338416,Anita Hassanandani,,2
211105,35795,Isha Koppikar,,3
211105,35790,Rati Agnihotri,,4
211105,1012057,Hiten Tejwani,,5
115153,77235,Bobby Deol,Tony,0
115153,77234,Priyanka Chopra,Sapna Gosai,1
115153,10510,Kabir Bedi,Raj Mallya,2
115153,87330,Sanjay Narvekar,Goli (Toni's Friend),3
115153,105442,Mohan Joshi,Dr. Hargobind Gosai,4
72051,42802,Salman Khan,ACP Arjun Ranavat,0
72051,86060,Shilpa Shetty,Jannat,1
72051,86013,Arbaaz Khan,Inspector Hyder Ali,2
72051,691,Amrish Puri,Police Commssioner Samar Singh,4
72051,146971,Farida Jalal,Mrs.Dixit,5
361866,85881,Sanjay Dutt,Varun,0
361866,85730,Sunil Shetty,Bhuria,1
361866,85035,Bipasha Basu,Dr. Gayetri,2
361866,35795,Isha Koppikar,Lali,3
361866,10510,Kabir Bedi,Ved Pujan,4
127531,35780,Amitabh Bachchan,Maj. Ranvir Kaul,0
127531,85881,Sanjay Dutt,Khan,1
127531,87328,Akshaye Khanna,Gaurang Kaul,2
127531,85890,Amrita Rao,Radhika,3
127531,86020,Kay Kay Menon,Sohail,4
196852,52263,Arjun Rampal,Captain Aditya Arya,0
196852,6497,Naseeruddin Shah,Sameer 'Sam' Hans,1
196852,77234,Priyanka Chopra,Alisha,2
196852,931417,Dipannita Sharma,Kinjal,3
196852,150012,Mohan Agashe,Veer Pratap Singh,4
135199,35747,Saif Ali Khan,Karan Singh Rathod,0
135199,230632,Seema Biswas,ACP Malti Vaidya,1
135199,86075,Urmila Matondkar,,2
117099,77235,Bobby Deol,Aditya Shrivastav,0
117099,55063,Lara Dutta,Advocate Payal,1
117099,37234,Rahul Dev,ACP Yeshwant Thakur,2
277229,42803,Ajay Devgn,Deven Chaudhary,0
277229,83591,Ayesha Takia,Priya Kapoor,1
277229,86303,Vatsal Seth,Raj Chaudhary,2
232817,85881,Sanjay Dutt,Mussabhai,0
232817,86304,Dino Morea,Bobby,1
232817,77234,Priyanka Chopra,Rani,2
232817,85041,Sameera Reddy,Sapna,3
232817,86074,Sanjay Suri,Lucky,4
66702,42802,Salman Khan,Rishabh,0
66702,35745,Preity Zinta,Dr. Parineeta,1
66702,120429,Bhumika Chawla,Dhani,2
66702,35790,Rati Agnihotri,Dr. Shashi Rawat,3
103212,85881,Sanjay Dutt,Rahul,0
103212,85730,Sunil Shetty,Mohit,1
103212,85035,Bipasha Basu,Dhristi,2
103212,77236,Amrita Arora,Natasha Singh,3
103212,86304,Dino Morea,Sunil Trehan 'Sunny',4
158780,35793,Abhishek Bachchan,Siddharth,0
158780,85456,Mahesh Manjrekar,Ganpat Choudhry,2
158780,6500,Vijay Raaz,Siddharth's friend,3
158780,585404,Mukesh Rishi,Rajeev,4
158780,120429,Bhumika Chawla,Jhanvi Choudry,5
303982,1185618,Paulo Gustavo,Valdomiro Lacerda,1
303982,1674715,Marcus Majella,Ferdinando,2
303982,1422048,Samantha Schmütz,Jéssica,3
303982,1689167,Catarina Abdalla,Dona Jô,4
303982,550148,Fernando Caruso,Wilson,5
228184,1086110,Leandro Hassum,Jorginho,0
228184,1202314,Marcius Melhem,Pedrão,1
228184,946938,Christine Fernandes,Gracinha Medeiros,2
228184,223293,André Mattos,Manuel Capone,3
228184,1180318,Adriano Garib,Delegado,4
153695,152820,Chris William Martin,Russell Woods,0
153695,1030707,Antonella Elia,Sylvia Diablo,1
153695,65806,Marnie Alton,Dee Woods,2
153695,134488,Sara Malakul Lane,Angela,3
153695,72856,Joseph Beattie,,4
300602,114463,Michelle Jenner,Sara (voice),2
300602,1271600,Dani Rovira,Richard Carson (voice),3
300602,1572877,Carme Calvell,Mike Goldwing (voice),4
300602,1586805,Javier Balas,Marty Farr (voice),5
258585,1314865,Timo Tuominen,Arvo,1
258585,124285,Hannu-Pekka Björkman,Veli,2
258585,1314866,Minna Suuronen,Marja,3
258585,93004,Tommi Korpela,Otto,4
41093,1298840,Gábor Karalyos,Petya,1
41093,1398737,Erzsi Pápai,Boci Mama,2
41093,42075,Eszter Balla,Zsófi,3
41093,1433255,Vilmos Csatlós,Kigler,4
41093,1298848,Simon Szabó,Rojál,5
283424,1265282,Grant Doyle,Arthur Stace,1
283424,91580,Christa Hughes,Myrtle Stace,2
283424,953445,Lara Mulcahy,Prostitute 1,3
283424,1345494,Lucy Maunder,Prostitute 2,4
57296,225869,Lee Brilleaux,Lee,0
57296,225870,Wilko Johnson,Wilko,1
57296,225871,John Martin,The Big Figure,2
57296,225872,John B. Sparkes,Sparko,3
57296,225873,Christopher Fenwick,Himself,4
324317,225870,Wilko Johnson,Himself,1
23729,1089664,David Bjergsø,Postal worker,0
23729,1089665,Peter Frederiksen,Shot policeman's brother,1
23729,1089666,Mickael Stele Liamm Knudsen,PET-agent,2
23729,1089667,Solveig Spangsberg,Ulla Appel,3
23729,1089668,Bjarne B. Stendahl,Marc Rudin,4
258749,3623,Elena Anaya,Lupe,0
258749,7353,Angélica Aragón,Paquita,1
258749,66957,Nahuel Pérez Biscayart,Diego,2
258749,1091128,Macarena García,Nadia,3
258749,578014,Patrick Criado,Víctor,4
373878,1196585,Felipe Izquierdo,Aníbal,1
373878,1004478,Pablo Granados,Rolo,2
373878,1233604,Gaby Espino,Angie,4
373878,66143,Cristián de la Fuente,Pedro,5
373878,147333,Carlos Alcantara,Edgar,6
371645,4783,Sam Neill,Hec Faulkner,0
371645,1139349,Julian Dennison,Ricky Baker,1
371645,1288797,Rima Te Wiata,Bella M. Faulkner,2
371645,15298,Rachel House,Paula Hall,3
371645,82666,Rhys Darby,Psycho Sam,4
347064,1506462,Houston Baker,Hellman,1
347064,1521827,James Carolus,Ed,2
347064,1088244,Todd Carpenter,Forest,4
347064,1380343,Bob Dennis,Sparks,5
347847,1198050,Brooke Butler,Kaylee,0
347847,1609071,Cleo Berry,Gilbert,1
347847,1297174,Cynthia Murell,Ronnie,2
347847,935293,Dean Geyer,Jonah,3
347847,1378683,Meagan Holder,Chanda,4
354110,3416,Demi Moore,Mary-Alice Watson,1
354110,2628,Kiefer Sutherland,John Henry Clayton,2
354110,55636,Donald Sutherland,Rev. Clayton,3
354110,1248,Brian Cox,James McCurdy,4
354110,1121961,Siobhan Williams,Emily Chadwick,5
20132,42803,Ajay Devgn,Kali Pratap Singh,0
20132,85668,Vivek Oberoi,Dev Malhotra,1
20132,52971,John Abraham,Krish Thapar,2
20132,55063,Lara Dutta,Ishika,3
20132,81926,Esha Deol,Riya Thapar,4
97341,35070,Akshay Kumar,Rocky Hiranandani,0
97341,78245,Shahid Kapoor,Karan,1
97341,81927,Rimi Sen,Tanya Mulchandani / Natasha,2
97341,85730,Sunil Shetty,Sanjay Malvani,3
97341,85033,Paresh Rawal,Tommy,4
22429,85891,Tusshar Kapoor,Rahul,0
22429,84957,Ritesh Deshmukh,Karan,1
22429,35795,Isha Koppikar,Urmila Martodkar,2
22429,86069,Neha Dhupia,Dr. Rekha,3
22429,6217,Anupam Kher,Dr. Screwwala,4
20390,72118,Anil Kapoor,Kishen,0
20390,42802,Salman Khan,Prem,1
20390,35069,Fardeen Khan,Shekhar 'Sunny',2
20390,81926,Esha Deol,Pooja,3
20390,85035,Bipasha Basu,Bobby,4
58725,85589,Sachin Khedekar,Subhas Chandra Bose,0
58725,35778,Divya Dutta,Ila Bose,1
58725,226769,Rajit Kapoor,Abid Hasan,2
58725,95750,Sonu Sood,Lt. Col. Shah Nawaz Khan,3
58725,584888,Kelly Dorji,Prime Minister Tojo,4
39217,42802,Salman Khan,Samir Malhotra,0
39217,88138,Sushmita Sen,Naina,1
39217,81869,Katrina Kaif,Sonia,2
39217,86009,Sohail Khan,Pyare Mohan,3
39217,85889,Arshad Warsi,Vicky,4
83903,85881,Sanjay Dutt,Yamraj,0
83903,78245,Shahid Kapoor,Aditya Verma,1
83903,85890,Amrita Rao,Priya,2
83903,85889,Arshad Warsi,Fakira B.P.C.M.,3
83903,86088,Prem Chopra,Aditya's Uncle,4
15978,86075,Urmila Matondkar,Naina Shah,0
15978,128734,Amardeep Jha,Somabai,1
15978,35761,Kamini Khanna,Mrs. Shah,2
15978,1759970,Anthony Rosato,Police Officer,3
20296,72118,Anil Kapoor,Advocate Krishan Pundit,0
20296,85730,Sunil Shetty,Rocker,1
20296,85889,Arshad Warsi,Chip,2
20296,85969,Emraan Hashmi,Deva,3
20296,76793,Irrfan Khan,Pipi,4
161212,42802,Salman Khan,Anand,0
161212,37233,Kareena Kapoor,Dr. Tanvi Khurana,1
161212,86014,Jackie Shroff,Dr. Sunil,2
161212,11851,Om Puri,Dr.Khurana,3
161212,81927,Rimi Sen,Maya,4
272220,52971,John Abraham,John,1
272220,77234,Priyanka Chopra,Shalini,2
272220,1056689,Bharat Dabholkar,Captain,3
272220,562226,Vishwajeet Pradhan,Yunus,4
272220,55064,Shiney Ahuja,Wagh Pratap Singh,5
301687,42803,Ajay Devgn,,1
301687,77235,Bobby Deol,,2
301687,1631544,Chitram Basha,,3
49496,85969,Emraan Hashmi,,0
49496,85715,Tanushree Dutta,,1
371442,69740,Patrick Renna,Bobby,1
371442,1352941,Tommy Savas,Raymond,2
371442,1311680,Annie Monroe,Chloe,3
371442,27589,Jackie Tohn,Jennifer,4
371442,177214,Page Kennedy,Bud,5
220500,1059067,Tom Blair,Ray,0
220500,1205410,Marshall Gaddis,Doug,1
220500,171661,Ellen McLaughlin,Jean,2
220500,1205411,Kate Sannella,Beth,3
220500,1205412,Brad Shelton,Scott,4
31364,35780,Amitabh Bachchan,Ishwarchand Thakur,0
31364,35070,Akshay Kumar,Aditya Ishwarchand Thakur,1
31364,77234,Priyanka Chopra,Pooja 'Mitali' Thakur,2
31364,120430,Shefali Shah,Sumitra Thakur,3
31364,35779,Boman Irani,Nattu Bhai,4
202253,1708426,Patrizio Girardi,,1
202253,1708427,Emanuela Cobelli,,2
202253,1708428,Laura Carnevali,,3
202253,1708429,Alberto Crosato,,4
202253,1708430,Mario Piavoli,,5
69346,85969,Emraan Hashmi,Siddharth Mehra,0
69346,123318,Ninad Kamat,James,1
69346,85732,Shamita Shetty,Sonia Mehra,2
69346,88439,Udita Goswami,Anna Verghese,3
69346,130680,Sameer Kochhar,Sean Verghese,4
21555,79003,Abhay Deol,Viren,0
21555,83591,Ayesha Takia,Aditi,1
21555,109173,Suresh Oberoi,,2
21555,110290,Ayesha Jhulka,,3
58302,85881,Sanjay Dutt,Siddanth Dheer,0
58302,35793,Abhishek Bachchan,Shashank Dheer,1
58302,85730,Sunil Shetty,Danish (Dan),2
58302,81926,Esha Deol,ATC Agent Neha,3
58302,86060,Shilpa Shetty,Aditi Kumar,4
97361,6519,Randeep Hooda,Deshu,0
97361,81983,Chunky Pandey,Raghavv,1
97361,86890,Rukhsar,Bhakti Bhatnagar,2
97361,35795,Isha Koppikar,Gunjan,3
97361,110707,Sushant Singh,Muqarram,4
243416,1185763,Patrick Deval,,0
243416,1160008,Jackie Raynal,,1
330430,228440,Susana Campos,Virginia,1
330430,1439072,Roxana Berco,Rene,2
330430,1296403,Guillermo Arengo,Juan,3
330430,1439073,Agustin Alcoba,Santiago,4
140231,85450,Mithun Chakraborty,,1
140231,52971,John Abraham,,2
140231,52263,Arjun Rampal,,3
140231,76450,Ameesha Patel,,4
140231,86213,Rahul Khanna,,5
65719,3508,Delphine Seyrig,L'inconnue,0
65719,543948,Noëlle Chatelet,L'amie,1
65719,543949,Claudine Gabay,Vera Baxter,2
65719,16927,Gérard Depardieu,Michel Cayre,3
20623,85666,Konkona Sen Sharma,Madhvi Sharma,0
20623,53676,Atul Kulkarni,Vinayak Mane,1
20623,86420,Sandhya Mridul,Pearl Sequiera,2
20623,110198,Tara Sharma,Gayetri Sachdeva,3
20623,35779,Boman Irani,Deepak Suri,4
48318,1086311,Laszlóné Horváth,Irén,0
48318,951420,László Horváth,Laci,1
48318,1086312,Gábor Kun,Laci apja,2
48318,1086313,Gábor Ifj. Kun,"Gabi, Laci testvére",3
48318,1086314,Gaborne Kún,Laci anyja,4
129820,23356,Törőcsik Mari,Teréz,0
129820,56292,Zoltán Latinovits,Kémeri,1
129820,70499,József Madaras,Károly,2
129820,1090507,Andrea Drahota,Anna,3
129820,146821,András Kozák,István,4
362812,964201,Aryan Vaid,Rahul Kapoor,1
362812,86077,Manisha Koirala,Mallika Arora,2
362812,125205,Preeti Jhangiani,Rashmi S. Jaitly,3
362812,1046504,Sharad S. Kapoor,Jaidev,4
45886,134110,Aleksei Ananishnov,Malyanov,0
45886,134111,Eskender Umarov,Vecherovsky,1
45886,134112,Irina Sokolova,Malyanov's Sister,2
45886,85219,Vladimir Zamanskiy,Snegovoy,3
111988,27208,Omero Antonutti,Alexandros,1
111988,10330,Eva Kotamanidou,Alexandros' daughter,2
111988,18850,Mihalis Giannatos,Dragoumanos,3
111988,10338,Grigoris Evangelatos,Alexandros' schoolteacher,4
111988,1613206,Miranda Kounelaki,Mrs. Tzelepis,5
44351,9306,Scott Coffey,Jack,0
44351,230725,Rebekah Del Rio,Jane,1
44351,15007,Laura Harring,Jane,2
44351,3489,Naomi Watts,Suzie,3
46857,137537,Katariina Lauk,Eetla (as Katariina Lauk-Tamm),0
46857,137543,Evald Aavik,Gottfrid,1
46857,137447,Ivo Uukkivi,Kasper,2
46857,137578,Jan Uuspõld,Ivanes,3
36224,1357983,Mitch Davis,"Male Performer (segment ""Rebirth"") / Gloved Hand (segment ""Right Brain / Martyrdom"")",1
