movie_id,person_id,person_name,job_title,department
3056,28970,Mary Shelley,Novel,Writing
3056,29923,Dean R. Koontz,Screenplay,Writing
3056,29924,John Shiban,Screenplay,Writing
30762,52968,Russell Mulcahy,Director,Directing
30762,106955,Robert Eisele,Author,Writing
24020,72258,Steve Boyum,Director,Directing
24020,238852,Ann Knapp,Writer,Writing
24020,238853,Douglas Snow,Writer,Writing
62527,60045,Eric Bross,Director,Directing
62527,238852,Ann Knapp,Writer,Writing
103014,14692,Nick Castle,Director,Directing
103014,188876,Jim Lincoln,Writer,Writing
71887,17309,Greg Beeman,Director,Directing
71887,75463,Michael Hitchcock,Writer,Writing
71887,564117,Hallie Einhorn,Writer,Writing
33871,70804,Dan Schneider,Writer,Writing
33871,43222,Michael Grossman,Director,Directing
33871,1224133,Steven Molaro,Writer,Writing
28601,75463,Michael Hitchcock,Writer,Writing
28601,17309,Greg Beeman,Director,Directing
64265,226552,Blair Treu,Director,Directing
64265,238876,Denice K. Rice,Writer,Writing
34766,19142,Kenneth Johnson,Director,Directing
34766,72405,Stu Krieger,Writer,Writing
29742,72405,Stu Krieger,Screenplay,Writing
29742,41795,Manny Coto,Director,Directing
29742,104797,Marilyn Sadler,Novel,Writing
29742,104798,Roger Bollen,Novel,Writing
34765,54590,Steve Rash,Director,Directing
34765,72405,Stu Krieger,Writer,Writing
124134,68750,Robert Townsend,Director,Directing
124134,87581,Dan Berendsen,Writer,Writing
70772,19142,Kenneth Johnson,Director,Directing
70772,186409,Mark Edward Edens,Writer,Writing
46004,38692,Paul Hoen,Director,Directing
124097,38692,Paul Hoen,Director,Directing
61717,157678,Vince Cheung,Writer,Writing
61717,1234158,Ben Montanio,Writer,Writing
61717,1447200,B. Mark Seabrooks,Writer,Writing
61717,1217870,Lydia Look,Writer,Writing
61717,1108711,John Laing,Director,Directing
14912,93530,Tamara Olson,Director,Directing
200487,967612,Hilla Medalia,Director,Directing
200487,1181284,Shosh Shlam,Director,Directing
92943,8108,John Warren,Director,Directing
280996,15557,Bill Condon,Director,Directing
280996,69880,Mitch Cullin,Novel,Writing
280996,58504,Jeffrey Hatcher,Screenplay,Writing
22520,1354597,Jo Beom-jin,Director,Directing
22520,1354597,Jo Beom-jin,Writer,Writing
22520,1578131,Jeong Hye-won,Writer,Writing
22520,1578132,Kang Sang-kyun,Writer,Writing
257109,1296534,Corbin Billings,Director,Directing
23808,237784,Aleksandr Efremov,Director,Directing
23808,1064494,Gleb Shprigov,Writer,Writing
39978,25182,Yves Robert,Director,Directing
175606,237875,Sophie Letourneur,Director,Directing
175606,237875,Sophie Letourneur,Writer,Writing
63774,237875,Sophie Letourneur,Director,Directing
63774,237875,Sophie Letourneur,Writer,Writing
63774,1623823,Delphine Agut,Writer,Writing
63178,5812,Furio Scarpelli,Screenplay,Writing
63178,32375,Mario Monicelli,Screenplay,Writing
63178,67924,Steno,Screenplay,Writing
63178,67924,Steno,Director,Directing
63178,132190,Totò,Story,Writing
63178,234743,Agenore Incrocci ,Screenplay,Writing
63178,236558,Michele Galdieri,Story,Writing
80374,32375,Mario Monicelli,Director,Directing
80374,67924,Steno,Director,Directing
82113,67924,Steno,Director,Directing
43294,67924,Steno,Director,Directing
43294,29433,Lucio Fulci,Writer,Writing
43294,21228,Sandro Continenza,Writer,Writing
51912,4420,Aldo Fabrizi,Writer,Writing
51912,31892,Ruggero Maccari,Writer,Writing
51912,67924,Steno,Director,Directing
51912,67924,Steno,Writer,Writing
51912,98776,Roberto Gianviti,Writer,Writing
51912,132189,Vittorio Metz,Writer,Writing
56920,67924,Steno,Director,Directing
56920,56742,Bruno Corbucci,Writer,Writing
56920,51421,Marcello Fondato,Writer,Writing
340961,4413,Sergio Amidei,Story,Writing
340961,67924,Steno,Director,Directing
340961,55827,Jorge Dória,Story,Writing
340961,1538299,Henrique Pongetti,Story,Writing
340961,1513371,Silveira Sampaio,Story,Writing
340961,5810,Luciano Vincenzoni,Story,Writing
340961,1538304,Thalma de Oliveira,Story,Writing
58701,67924,Steno,Director,Directing
54166,67924,Steno,Director,Directing
54166,67971,Franco Castellano,Screenplay,Writing
54166,67972,Giuseppe Moccia,Screenplay,Writing
11048,5810,Luciano Vincenzoni,Story,Writing
11048,50933,Nicola Badalucco,Story,Writing
11048,67924,Steno,Director,Directing
11048,67928,Lucio De Caro,Screenplay,Writing
11053,67924,Steno,Director,Directing
11053,67924,Steno,Screenplay,Writing
11053,67928,Lucio De Caro,Screenplay,Writing
11053,67948,Franco Verucci,Screenplay,Writing
11055,67924,Steno,Director,Directing
11055,67954,Adriano Bolzoni,Screenplay,Writing
11055,32209,Giovanni Simonelli,Screenplay,Writing
11055,67948,Franco Verucci,Screenplay,Writing
84066,5555,Sergio Donati,Screenplay,Writing
84066,5810,Luciano Vincenzoni,Screenplay,Writing
84066,67924,Steno,Director,Directing
84066,1647743,Giovanni Manganelli,Screenplay,Writing
95756,131617,Banksy,Director,Directing
95756,1006734,Jaimie D'Cruz,Director,Directing
200938,1182407,Emma Franz,Director,Directing
76112,529140,Sue Bourne,Director,Directing
220782,1036315,Trish Dolman,Director,Directing
128121,954780,Paul Saltzman,Director,Directing
113284,224846,Jonathan Stack,Director,Directing
113284,96199,Liz Garbus,Director,Directing
113284,1567485,Wilbert Rideau,Director,Directing
220731,84470,Ilan Duran Cohen,Director,Directing
220731,1205706,Chantal Derudder,Writer,Writing
220731,84470,Ilan Duran Cohen,Writer,Writing
315893,1112464,Mohsen Amiryousefi,Director,Directing
315893,1112464,Mohsen Amiryousefi,Writer,Writing
55229,150953,Michael Vickerman,Writer,Writing
55229,182892,Mike Rohl,Director,Directing
80177,227333,Paris Leonti,Director,Directing
80177,227334,Paris Leonti,Screenplay,Writing
80177,227334,Paris Leonti,Writer,Writing
314996,1389040,Nancy Leopardi,Director,Directing
314996,1435571,Brian McAuley,Writer,Writing
328111,124748,Chris Renaud,Director,Directing
328111,52360,Ken Daurio,Writer,Writing
328111,52361,Cinco Paul,Writer,Writing
328111,1024175,Brian Lynch,Writer,Writing
172014,7067,Haskell Wexler,Director,Directing
172014,106239,Emile de Antonio,Director,Directing
172014,958839,Mary Lampson,Director,Directing
60142,932971,Eduardo Coutinho,Screenplay,Writing
60142,932971,Eduardo Coutinho,Director,Directing
88018,2106,Walt Disney,Director,Directing
88018,551674,Carl W. Stalling,Story,Writing
85739,932533,Stefano Sollima,Director,Directing
85739,932534,Carlo Bonini,Novel,Writing
85739,932535,Daniele Cesarano,Screenplay,Writing
85739,932536,Barbara Petronio,Screenplay,Writing
85739,932537,Leonardo Valenti,Screenplay,Writing
319188,933176,Damien Leone,Director,Directing
319188,933176,Damien Leone,Writer,Writing
57011,84748,Seiji Chiba,Director,Directing
57011,84748,Seiji Chiba,Writer,Writing
18839,16137,Kenji Kamiyama,Director,Directing
18839,70214,Dai Sato,Screenplay,Writing
18839,235478,Jun'ichi Fujisaku,Screenplay,Writing
18839,235479,Shôtarô Suga,Screenplay,Writing
18839,235480,Yoshiki Sakurai,Screenplay,Writing
18839,12180,Mamoru Oshii,Story,Writing
153153,1133902,Richard Goldgewicht,Director,Directing
153153,1133903,Adam Trunell,Screenplay,Writing
253315,151211,Michael James Johnson,Director,Directing
217576,1202450,Lydia B. Smith,Director,Directing
320430,1190819,Nadine Truong,Director,Directing
240581,1088936,Delphine de Vigan,Director,Directing
223946,84885,Mona Achache,Director,Directing
223946,571194,Cécile Sellam,Writer,Writing
223946,84885,Mona Achache,Writer,Writing
223946,1332697,Camille Chamoux,Writer,Writing
14406,78069,Eric Le Roch,Director,Directing
44937,78069,Eric Le Roch,Director,Directing
96382,12840,John Badham,Director,Directing
96382,1004120,Matthew Tabak,Writer,Writing
333346,172,Michael Winterbottom,Director,Directing
111237,235417,Karen Shakhnazarov,Director,Directing
111237,235054,Aleksandr Borodyanskiy,Writer,Writing
111237,235417,Karen Shakhnazarov,Writer,Writing
111237,1265126,Ilya Boyashov,Writer,Writing
60495,47878,Jeff Yagher,Writer,Writing
60495,62824,Gary J. Tunnicliffe,Writer,Writing
60495,102439,John Terlesky,Director,Directing
60495,102439,John Terlesky,Writer,Writing
92208,72258,Steve Boyum,Director,Directing
14565,65115,Keith Samples,Director,Directing
14565,61551,Brian Strasmann,Author,Writing
264038,1005134,M. Manikandan,Director,Directing
264038,1005134,M. Manikandan,Screenplay,Writing
222951,1307554,Ajay Bahl,Director,Directing
49214,1294627,Yoo Ha,Screenplay,Writing
49214,1294627,Yoo Ha,Director,Directing
337876,81085,A.R. Murugadoss,Writer,Writing
337876,129161,Rajat Arora,Screenplay,Writing
337876,1013089,Krish (Radhakrishna Jagarlamudi),Director,Directing
223706,1052664,Alê Abreu,Director,Directing
223706,1052664,Alê Abreu,Writer,Writing
256962,72960,Alejandro Monteverde,Director,Directing
256962,72960,Alejandro Monteverde,Screenplay,Writing
256962,1296179,Pepe Portillo,Screenplay,Writing
309425,109017,Chuck Konzelman,Screenplay,Writing
309425,109016,Cary Solomon,Screenplay,Writing
309425,94471,Jon Gunn,Director,Directing
343921,110876,Rachel Goldenberg,Director,Directing
343921,1215937,Andrew Steele,Writer,Writing
84450,30723,Sidney Sheldon,Director,Directing
84450,40549,Daniel Petrie,Director,Directing
84450,1329896,Ron Bartron,Story,Writing
84450,1329898,Ron Turbeville,Writer,Writing
8703,55728,Václav Vorlíček,Screenplay,Writing
8703,55728,Václav Vorlíček,Director,Directing
8703,56133,František Pavlíček,Screenplay,Writing
8703,140597,Bohumila Zelenková,Screenplay,Writing
8703,150420,Božena Němcová,Story,Writing
11218,50105,Thomas Grube,Director,Directing
11218,68641,Enrique Sánchez Lansch,Director,Directing
28851,102177,Gary Cohen,Director,Directing
28851,102180,Paul Kaye,Writer,Writing
238615,56512,Tarsem Singh,Director,Directing
238615,94220,Àlex Pastor,Screenplay,Writing
238615,94222,David Pastor,Screenplay,Writing
321068,930333,Anne K. Black,Director,Directing
321068,107796,Jason Faller,Writer,Writing
321068,930333,Anne K. Black,Writer,Writing
321068,1085735,Kynan Griffin,Writer,Writing
245842,129952,Sean McNamara,Director,Directing
245842,5144,Ronald Bass,Writer,Writing
245842,174330,Barry Berman,Writer,Writing
245842,17769,Laura Harrington,Writer,Writing
245842,1371521,Vonda N. McIntyre,Novel,Writing
245842,69227,Bill Mechanic,Writer,Writing
245842,1617,James Schamus,Writer,Writing
78338,16830,Boaz Davidson,Director,Directing
78338,16830,Boaz Davidson,Writer,Writing
212934,51932,Neill Fearnley,Director,Directing
212934,1724406,Andy Dougan,Book,Writing
212934,1222790,David Misch,Writer,Writing
25318,5246,Reginald Rose,Screenplay,Writing
25318,70055,Jack Gold,Director,Directing
25318,1449292,Richard Rashke,Novel,Writing
25318,1449293,Stanislaw Szmajzner,Novel,Writing
302156,24049,David Weisberg,Writer,Writing
302156,59331,Douglas Cook,Writer,Writing
302156,81476,Ariel Vromen,Director,Directing
274854,52609,Breck Eisner,Director,Directing
274854,120119,Cory Goodman,Writer,Writing
274854,1167472,Matt Sazama,Writer,Writing
274854,1167473,Burk Sharpless,Writer,Writing
287903,11012,Michael Dougherty,Director,Directing
287903,11012,Michael Dougherty,Writer,Writing
287903,221162,Todd Casey,Writer,Writing
287903,1443683,Zach Shields,Writer,Writing
297761,19769,David Ayer,Director,Directing
297761,19769,David Ayer,Writer,Writing
335676,549487,Robert Kouba,Director,Directing
335676,549487,Robert Kouba,Writer,Writing
335676,1522525,Sebastian Cepeda,Story,Writing
335676,549487,Robert Kouba,Story,Writing
44511,583495,Ayelet Menahemi,Director,Directing
44511,583495,Ayelet Menahemi,Writer,Writing
44511,583763,Shemi Zarhin,Writer,Writing
300900,1023419,Joseph J. Lawson,Director,Directing
300900,1023419,Joseph J. Lawson,Writer,Writing
300900,1385272,Stephen Llorens,Writer,Writing
21840,82505,Gordon Hessler,Director,Directing
21840,19459,Nelson Gidding,Writer,Writing
21840,87958,Sven Hassel,Writer,Writing
207909,1192146,Pawel Chochlew,Director,Directing
207909,1192146,Pawel Chochlew,Writer,Writing
120194,79282,Antonio Chavarrías,Director,Directing
120194,79282,Antonio Chavarrías,Writer,Writing
120194,319160,Sergi Belbel,Writer,Writing
25168,93257,Christian Poveda,Director,Directing
19620,85445,Rohan Sippy,Director,Directing
251577,128612,Hans Herbots,Director,Directing
251577,221028,Carl Joos,Writer,Writing
251577,1344738,Mo Hayder,Novel,Writing
120664,931237,Thomas H. Ince,Director,Directing
120664,1036754,Reginald Barker,Director,Directing
120664,1072353,Raymond B. West,Director,Directing
120664,587951,C. Gardner Sullivan,Writer,Writing
115463,32576,Rolf Olsen,Director,Directing
47933,6046,Roland Emmerich,Director,Directing
47933,8676,Dean Devlin,Screenplay,Writing
47933,6046,Roland Emmerich,Screenplay,Writing
47933,73609,Nicolas Wright,Screenplay,Writing
47933,80019,James A. Woods,Screenplay,Writing
47933,20204,James Vanderbilt,Screenplay,Writing
188927,58189,Justin Lin,Director,Directing
188927,11108,Simon Pegg,Screenplay,Writing
188927,65779,Doug Jung,Screenplay,Writing
345896,1248900,Marty Pasetta,Director,Directing
108677,109070,Kenneth Bowser,Director,Directing
175553,2662,Frank Capra,Director,Directing
114255,57359,Neal Israel,Director,Directing
114255,57359,Neal Israel,Writer,Writing
114255,171123,Michael Mislove,Writer,Writing
114255,1058225,Bradley R. Swirnoff,Director,Directing
64305,18899,Yuen Woo-ping,Director,Directing
64305,548474,Wong Jing,Screenplay,Writing
30780,17247,Po-Chih Leong,Director,Directing
107937,76813,Ram Gopal Varma,Director,Directing
107937,981206,Sameer Sharma,Writer,Writing
107937,981207,Lalit Marathe,Writer,Writing
139357,1123763,Karthik Subbaraj,Director,Directing
139357,1123763,Karthik Subbaraj,Writer,Writing
228012,76813,Ram Gopal Varma,Director,Directing
19951,85387,Vikram Bhatt,Screenplay,Writing
19951,85387,Vikram Bhatt,Director,Directing
19951,85387,Vikram Bhatt,Writer,Writing
19951,85402,Dheeraj Rattan,Screenplay,Writing
31983,14086,Sajid Khan,Director,Directing
31983,76813,Ram Gopal Varma,Director,Directing
31983,88817,J. D. Chakravarthi,Director,Directing
31983,984152,Vivek Shah,Director,Directing
31983,1013132,Manish Gupta,Director,Directing
31983,1076979,Prawal Raman,Director,Directing
31983,1188847,Jijy Philip,Director,Directing
74481,1544559,Prawaal Raman,Director,Directing
15724,62410,Sammo Hung,Director,Directing
15724,565158,Wong Ying,Writer,Writing
30974,234478,Abel Ferry,Director,Directing
25329,21348,Eric Bernt,Screenplay,Writing
25329,93529,Yam Laranas,Director,Directing
79464,71276,Imtiaz Ali,Director,Directing
79464,71276,Imtiaz Ali,Story,Writing
19672,85585,Abhishek Kapoor,Director,Directing
19672,85585,Abhishek Kapoor,Writer,Writing
20310,22692,Sharon von Wietersheim,Director,Directing
78233,583399,Ephraim Kishon,Director,Directing
78233,583399,Ephraim Kishon,Writer,Writing
168501,64099,Sam Pillsbury,Director,Directing
74586,529185,Aharon Keshales,Director,Directing
74586,529184,Navot Papushado,Director,Directing
74586,529185,Aharon Keshales,Screenplay,Writing
74586,529184,Navot Papushado,Screenplay,Writing
19342,78336,Nick Vallelonga,Director,Directing
19342,1409391,Loren Comitor,Writer,Writing
19342,1409392,Brenton Goulding,Writer,Writing
19342,1409393,Richard Goulding,Writer,Writing
19342,1409394,Ronald Kirk Goulding,Writer,Writing
94585,151980,Graham Theakston,Director,Directing
94585,1393773,Paul Hapenny,Screenplay,Writing
196032,93335,Fredrik Wikström,Story,Writing
196032,129438,Jens Jonsson,Screenplay,Writing
196032,129438,Jens Jonsson,Director,Directing
196032,1077402,Maria Karlsson,Screenplay,Writing
196032,1200343,Jens Lapidus,Novel,Writing
276909,140264,Andrew Wight,Director,Directing
276909,1314431,Raymond Quint,Director,Directing
276909,1331173,John Bruno,Director,Directing
256273,140244,Manny Rodriguez,Director,Directing
256273,59028,Jay Lavender,Director,Directing
277558,1301271,Adam Prince,Writer,Writing
277558,1461473,Tyler Shields,Director,Directing
299939,5892,David Hewlett,Director,Directing
299939,5892,David Hewlett,Writer,Writing
43083,129231,Adam Sanderson,Director,Directing
43083,129232,Muli Segev,Director,Directing
43083,129249,David Lifshitz,Writer,Writing
43083,129232,Muli Segev,Writer,Writing
43083,129250,Asaf Shalmon,Writer,Writing
38546,64815,Robert Iscove,Director,Directing
38546,120677,Lloyd Gold,Writer,Writing
38546,120678,Damon Runyon,Writer,Writing
224087,130610,Simone Bartesaghi,Director,Directing
224087,130610,Simone Bartesaghi,Writer,Writing
13733,146484,Gérard Bitton,Director,Directing
13733,146481,Michel Munz,Director,Directing
38238,66916,Marcelo Figueras,Screenplay,Writing
38238,87014,Marcelo Piñeyro,Screenplay,Writing
38238,87014,Marcelo Piñeyro,Director,Directing
38238,1070259,Claudia Piñeiro,Novel,Writing
32782,30478,J.B. White,Story,Writing
32782,109680,Mark Jean,Director,Directing
32782,1315784,Jean Abounader,Story,Writing
73147,32297,Uri Zohar,Director,Directing
73147,32297,Uri Zohar,Writer,Writing
73147,257575,Arik Einstein,Writer,Writing
293452,3972,Wentworth Miller,Screenplay,Writing
293452,40256,D.J. Caruso,Director,Directing
163406,936622,Michel Poulette,Director,Directing
163406,1516099,Steve Wilson,Writer,Writing
32038,544818,Michael Rubbo,Director,Directing
32038,544818,Michael Rubbo,Writer,Writing
83388,1642,Jean-Marc Barr,Director,Directing
83388,66022,Pascal Arnold,Director,Directing
83388,1087669,Lucy Allwood,Writer,Writing
83388,66022,Pascal Arnold,Writer,Writing
257407,929343,Robert Greene,Director,Directing
1838,19346,Niels Arden Oplev,Director,Directing
1838,19346,Niels Arden Oplev,Screenplay,Writing
1838,19347,Steen Bille,Screenplay,Writing
92657,1769,Sofia Coppola,Director,Directing
92657,1769,Sofia Coppola,Writer,Writing
92657,1154459,Stephanie Hayman,Writer,Writing
102368,96369,Carlos Saura,Director,Directing
32742,550162,Kevin Kerslake,Director,Directing
32742,550163,Mark Racco,Director,Directing
58089,31894,Ettore Scola,Director,Directing
215741,31894,Ettore Scola,Director,Directing
60202,5812,Furio Scarpelli,Writer,Writing
60202,31892,Ruggero Maccari,Writer,Writing
60202,31894,Ettore Scola,Director,Directing
45004,5811,Agenore Incrocci,Screenplay,Writing
45004,5811,Agenore Incrocci,Story,Writing
45004,31892,Ruggero Maccari,Screenplay,Writing
45004,31894,Ettore Scola,Director,Directing
45004,32375,Mario Monicelli,Director,Directing
45004,57641,Dino Risi,Director,Directing
58545,4413,Sergio Amidei,Writer,Writing
58545,31894,Ettore Scola,Director,Directing
58545,31894,Ettore Scola,Writer,Writing
56366,5811,Agenore Incrocci,Screenplay,Writing
56366,5812,Furio Scarpelli,Screenplay,Writing
56366,31894,Ettore Scola,Director,Directing
201913,225967,Kantz,Director,Directing
220153,139280,Jay Chapman,Director,Directing
341176,61440,Lance Bangs,Director,Directing
251028,210386,Morgan Murphy,Writer,Writing
338100,1066705,Vince Marcello,Director,Directing
279977,1072598,Edward Boase,Director,Directing
279977,1072598,Edward Boase,Writer,Writing
279977,1072598,Edward Boase,Story,Writing
279977,1544285,Keidrych Wasley,Story,Writing
97082,1028307,Gabrielle Provaas,Director,Directing
97082,1028307,Gabrielle Provaas,Writer,Writing
97082,1034316,Rob Schröder,Director,Directing
97082,1034316,Rob Schröder,Writer,Writing
96128,1070241,George Loane Tucker,Director,Directing
69160,1156205,Richard Chase,Director,Directing
69160,65608,Leon Gast,Director,Directing
69160,65611,Kevin Keating,Director,Directing
69160,134877,Sandy Alexander,Writer,Writing
22114,88782,Konstantin Lopushanskiy,Director,Directing
22114,150020,Albina Shulgina,Screenplay,Writing
219666,1204410,Robert Mullan,Director,Directing
81434,996539,David Lee Miller,Screenplay,Writing
81434,996539,David Lee Miller,Director,Directing
282502,53090,Eran Riklis,Director,Directing
282502,1353673,Sayed Kashua,Writer,Writing
21950,88096,Michael Miller,Director,Directing
21950,59906,Donald Stewart,Writer,Writing
109001,76813,Ram Gopal Varma,Director,Directing
109001,76813,Ram Gopal Varma,Screenplay,Writing
80880,237051,Sukumar,Director,Directing
46403,1033808,Sameer Malkan,Director,Directing
46403,592998,Sachin Bhowmick,Story,Writing
166255,76813,Ram Gopal Varma,Director,Directing
140883,84956,Nana Patekar,Screenplay,Writing
140883,84956,Nana Patekar,Director,Directing
140883,84956,Nana Patekar,Story,Writing
140883,230027,Sujit Sen,Screenplay,Writing
140883,230027,Sujit Sen,Story,Writing
33460,85725,Kabeer Kaushik,Director,Directing
33460,85725,Kabeer Kaushik,Writer,Writing
155308,229111,Tanuja Chandra,Screenplay,Writing
155308,85894,Mahesh Bhatt,Story,Writing
155308,85894,Mahesh Bhatt,Screenplay,Writing
155308,85894,Mahesh Bhatt,Director,Directing
108665,70675,Ni Kuang,Writer,Writing
108665,224519,Tony Liu Chun-Ku,Director,Directing
29014,62410,Sammo Hung,Director,Directing
29014,62412,Barry Wong,Writer,Writing
29014,1043439,Yuen Gai-Chi,Writer,Writing
38877,10713,Eric Idle,Writer,Writing
38877,8933,John Du Prez,Writer,Writing
38877,23217,Aubrey Powell,Director,Directing
293238,29483,Adrian Hodges,Screenplay,Writing
293238,41041,Christopher Smith,Director,Directing
293238,1255973,Kate Mosse,Novel,Writing
53774,221508,Uwe Janson,Director,Directing
53774,49963,Alan Bleasdale,Writer,Writing
46513,136531,John Alexander,Director,Directing
46513,29483,Adrian Hodges,Screenplay,Writing
46513,23419,Philip Pullman,Novel,Writing
5064,40940,Gerald Thomas,Director,Directing
5064,40959,Talbot Rothwell,Screenplay,Writing
49106,239485,Stanislav Rostotsky,Director,Directing
49106,239485,Stanislav Rostotsky,Writer,Writing
49106,1118733,Boris Vasilev,Novel,Writing
49106,1118733,Boris Vasilev,Writer,Writing
60568,1136353,Hung Hak,Writer,Writing
60568,544461,Ling Yun,Writer,Writing
60568,70675,Ni Kuang,Writer,Writing
60568,1743496,Tong Kai,Director,Directing
60568,1120028,Riley Yip,Writer,Writing
201099,62410,Sammo Hung,Director,Directing
201099,64905,Philip Kwok Wai-Chung,Writer,Writing
201099,127439,Sze-To Cheuk-Hon,Writer,Writing
201099,1387418,Chung Wai-Hung,Writer,Writing
17903,1294627,Yoo Ha,Screenplay,Writing
17903,1294627,Yoo Ha,Director,Directing
20688,87550,Vishal Bhardwaj,Director,Directing
20688,146990,Cajetan Boy,Writer,Writing
20688,146991,Supratik Sen,Writer,Writing
15761,76813,Ram Gopal Varma,Director,Directing
15761,71089,Jaideep Sahni,Writer,Writing
117319,93193,Kamal Haasan,Screenplay,Writing
117319,93193,Kamal Haasan,Director,Directing
14705,87550,Vishal Bhardwaj,Screenplay,Writing
14705,87550,Vishal Bhardwaj,Director,Directing
14705,86782,Robin Bhatt,Screenplay,Writing
14705,114379,Abhishek Chaubey,Screenplay,Writing
41902,87356,Abbas Alibhai Burmawalla,Director,Directing
41902,87355,Mastan Alibhai Burmawalla,Director,Directing
41902,131346,Shyam Goel,Writer,Writing
160265,1032103,Rakesh Roshan,Director,Directing
160265,1032103,Rakesh Roshan,Story,Writing
160265,592998,Sachin Bhowmick,Screenplay,Writing
71308,87772,Rajkumar Santoshi,Director,Directing
19670,86783,Rohit Shetty,Director,Directing
51730,548474,Wong Jing,Director,Directing
51730,548474,Wong Jing,Writer,Writing
75744,545084,Tigmanshu Dhulia,Director,Directing
75744,545084,Tigmanshu Dhulia,Writer,Writing
75744,1078762,Sanjay Chauhan,Writer,Writing
80156,107250,Anil Sharma,Director,Directing
80156,1116142,Shaktimaan Talwar,Writer,Writing
39901,62410,Sammo Hung,Director,Directing
39901,1178954,Lau Tin-Chi,Screenplay,Writing
39901,1360288,Huang Chik-Chin,Screenplay,Writing
37588,66125,Bey Logan,Writer,Writing
37588,135177,John Little,Director,Directing
37588,135177,John Little,Writer,Writing
69785,557210,Bejoy Nambiar,Director,Directing
69785,557210,Bejoy Nambiar,Writer,Writing
69785,557211,Abhijit Deshpande,Writer,Writing
115124,85387,Vikram Bhatt,Director,Directing
155397,1002925,Joe Cheung Tung-Cho,Director,Directing
155397,1002925,Joe Cheung Tung-Cho,Writer,Writing
287767,229130,Pradeep Sarkar,Director,Directing
287767,1375285,Gopi Puthran,Writer,Writing
20742,142632,Suresh Nair,Writer,Writing
20742,150478,Apoorva Lakhia,Director,Directing
20742,150479,Apoorva Lakhia,Writer,Writing
20742,808688,Raj Vasant,Writer,Writing
131940,88441,Mansoor Khan,Director,Directing
131940,88441,Mansoor Khan,Screenplay,Writing
131940,87713,Neeraj Vora,Screenplay,Writing
66212,35452,Corey Yuen Kwai,Director,Directing
66212,127439,Sze-To Cheuk-Hon,Writer,Writing
66212,62412,Barry Wong,Writer,Writing
41378,70675,Ni Kuang,Writer,Writing
41378,99436,Chang Cheh,Director,Directing
41378,99436,Chang Cheh,Writer,Writing
66340,93193,Kamal Haasan,Director,Directing
66340,93193,Kamal Haasan,Writer,Writing
56095,65981,Ng See-Yuen,Director,Directing
56095,65981,Ng See-Yuen,Writer,Writing
56095,1581084,Tung Lo,Writer,Writing
64257,95675,Joseph Kuo,Director,Directing
64257,931068,Yiu Hing-Hong,Writer,Writing
49642,18899,Yuen Woo-ping,Director,Directing
49642,65981,Ng See-Yuen,Writer,Writing
73652,62410,Sammo Hung,Director,Directing
73652,1178954,Lau Tin-Chi,Writer,Writing
141131,99436,Chang Cheh,Director,Directing
141131,70675,Ni Kuang,Writer,Writing
41377,70673,Lo Lieh,Director,Directing
41377,134068,Tien Huang,Screenplay,Writing
159636,1141391,Aditya Bhattacharya,Director,Directing
159636,1141391,Aditya Bhattacharya,Writer,Writing
59404,229289,Lee Tso-Nam,Director,Directing
59404,115630,Cheung San-Yee,Writer,Writing
44977,76451,Vijay Krishna Acharya,Director,Directing
44977,76451,Vijay Krishna Acharya,Writer,Writing
38594,78322,Akira Toriyama,Author,Writing
38594,1284691,Yoshihiro Ueda,Director,Directing
54503,95675,Joseph Kuo,Director,Directing
54503,150785,Ping Han Chiang,Writer,Writing
14194,35771,Aditya Chopra,Writer,Writing
14194,76451,Vijay Krishna Acharya,Writer,Writing
14194,76449,Sanjay Gadhvi,Director,Directing
70006,55077,Chris Hauty,Writer,Writing
70006,64856,Michael Jai White,Director,Directing
49967,584527,Jimmy Wang Yu,Writer,Writing
49967,584527,Jimmy Wang Yu,Director,Directing
75840,301314,Nam Yin,Director,Directing
31248,76813,Ram Gopal Varma,Director,Directing
31248,1648944,Rahil Qazi,Screenplay,Writing
31248,1264504,Sajid,Writer,Writing
31248,1264503,Farhad,Writer,Writing
128206,990865,Hansal Mehta,Director,Directing
128206,1795065,Sameer Gautam Singh,Screenplay,Writing
212754,562206,Richie Mehta,Screenplay,Writing
212754,562206,Richie Mehta,Director,Directing
85702,56340,Takeshi Koike,Director,Directing
85702,107668,Katsuhito Ishii,Director,Directing
85702,107668,Katsuhito Ishii,Writer,Writing
18881,83762,Yasuomi Umetsu,Director,Directing
18881,83762,Yasuomi Umetsu,Writer,Writing
28796,17282,Takashi Miike,Director,Directing
28796,1091313,Seiji Togawa,Writer,Writing
286519,58709,Ben Ripley,Writer,Writing
286519,78012,François Girard,Director,Directing
13592,1926,Eddie Izzard,Writer,Writing
13592,81809,Declan Lowney,Director,Directing
113190,1052645,Bob Christie,Director,Directing
113190,1052645,Bob Christie,Writer,Writing
113190,1052379,Aerlyn Weissman,Writer,Writing
217341,28976,Jack Bender,Director,Directing
217341,78428,Justin Marks,Writer,Writing
214756,52139,Seth MacFarlane,Director,Directing
214756,52139,Seth MacFarlane,Writer,Writing
214756,570785,Alec Sulkin,Writer,Writing
214756,1224494,Wellesley Wild,Writer,Writing
79935,220275,Mike Phillips,Director,Directing
79935,588336,Adam Klein,Writer,Writing
43099,77362,Sheldon Wilson,Director,Directing
53220,100888,Chuck Jones,Director,Directing
